window,label,is_chatter,A_time,segment_path
0,no_chatter,False,0.013091710462404552,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0000.npz"
1,no_chatter,False,0.012852491495450874,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0001.npz"
2,no_chatter,False,0.012808769990963078,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0002.npz"
3,no_chatter,False,0.025042356465020312,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0003.npz"
4,no_chatter,False,0.028422635858704515,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0004.npz"
5,no_chatter,False,0.03761030884556184,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0005.npz"
6,no_chatter,False,0.04759264616245289,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0006.npz"
7,no_chatter,False,0.0517839303317166,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0007.npz"
8,no_chatter,False,0.049857971766494424,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0008.npz"
9,no_chatter,False,0.04847017785876812,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0009.npz"
10,no_chatter,False,0.04377187388459656,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0010.npz"
11,no_chatter,False,0.04341166260177264,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0011.npz"
12,no_chatter,False,0.04676897822395587,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0012.npz"
13,no_chatter,False,0.044157435377416794,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0013.npz"
14,no_chatter,False,0.04602221060256425,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0014.npz"
15,no_chatter,False,0.0393890064141479,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0015.npz"
16,no_chatter,False,0.04324771485352535,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0016.npz"
17,no_chatter,False,0.053472979337156425,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0017.npz"
18,no_chatter,False,0.0452857302789126,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0018.npz"
19,no_chatter,False,0.046702549666235174,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0019.npz"
20,no_chatter,False,0.03905506120425603,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0020.npz"
21,no_chatter,False,0.04412712149302226,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0021.npz"
22,no_chatter,False,0.05261313014823852,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0022.npz"
23,no_chatter,False,0.05385015333628656,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p040\F_08-Jun-2017_rpm320_doc0p040_window_0023.npz"
