window,label,is_chatter,A_time,segment_path
0,no_chatter,False,0.012679459654785731,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0000.npz"
1,no_chatter,False,0.012467839674706285,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0001.npz"
2,no_chatter,False,0.012622410361896454,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0002.npz"
3,no_chatter,False,0.01816335617834668,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0003.npz"
4,no_chatter,False,0.03016717717006455,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0004.npz"
5,no_chatter,False,0.03792119501386483,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0005.npz"
6,no_chatter,False,0.03997781731592427,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0006.npz"
7,no_chatter,False,0.03287715571189828,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0007.npz"
8,no_chatter,False,0.03485855101054423,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0008.npz"
9,no_chatter,False,0.03507917909468977,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0009.npz"
10,no_chatter,False,0.035506839450236576,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0010.npz"
11,no_chatter,False,0.03505088956061926,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0011.npz"
12,no_chatter,False,0.033930967670060895,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0012.npz"
13,no_chatter,False,0.03380653415439147,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0013.npz"
14,no_chatter,False,0.034694814465834285,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0014.npz"
15,no_chatter,False,0.034361218457272816,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0015.npz"
16,no_chatter,False,0.03434229880023469,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0016.npz"
17,no_chatter,False,0.0346853357108806,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0017.npz"
18,no_chatter,False,0.03476143445480521,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0018.npz"
19,no_chatter,False,0.03313500708042752,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0019.npz"
20,no_chatter,False,0.03740505196514964,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0020.npz"
21,no_chatter,False,0.03536725891280555,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0021.npz"
22,no_chatter,False,0.031402458451474345,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0022.npz"
23,no_chatter,False,0.03170506018374304,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p015\F_08-Jun-2017_rpm320_doc0p015_window_0023.npz"
