window,label,is_chatter,A_time,segment_path
0,no_chatter,False,0.013807118734066582,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0000.npz"
1,no_chatter,False,0.014080877850203476,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0001.npz"
2,no_chatter,False,0.02210193241428022,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0002.npz"
3,no_chatter,False,0.029581640176983927,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0003.npz"
4,no_chatter,False,0.03696729270159413,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0004.npz"
5,no_chatter,False,0.044895319173942135,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0005.npz"
6,no_chatter,False,0.04773252022611088,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0006.npz"
7,no_chatter,False,0.04544114316257282,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0007.npz"
8,no_chatter,False,0.04284543582401554,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0008.npz"
9,no_chatter,False,0.04374492156818726,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0009.npz"
10,no_chatter,False,0.04295370062385298,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0010.npz"
11,no_chatter,False,0.034643240710759596,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0011.npz"
12,no_chatter,False,0.033525494688056386,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0012.npz"
13,no_chatter,False,0.032271050955926646,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0013.npz"
14,no_chatter,False,0.03310358657426229,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0014.npz"
15,no_chatter,False,0.033039236618067326,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0015.npz"
16,no_chatter,False,0.033139618730398085,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0016.npz"
17,no_chatter,False,0.033765064654915154,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0017.npz"
18,no_chatter,False,0.03534255214417618,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0018.npz"
19,no_chatter,False,0.044279944293651445,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0019.npz"
20,no_chatter,False,0.0482070564289842,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0020.npz"
21,no_chatter,False,0.054441633750655076,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0021.npz"
22,no_chatter,False,0.04005603758088858,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0022.npz"
23,no_chatter,False,0.040507567740245484,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p045\F_08-Jun-2017_rpm320_doc0p045_window_0023.npz"
