window,label,is_chatter,A_time,segment_path
0,no_chatter,False,0.004803689430319187,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0000.npz"
1,no_chatter,False,0.004891560511253505,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0001.npz"
2,no_chatter,False,0.007341324199253303,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0002.npz"
3,no_chatter,False,0.024410284829280957,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0003.npz"
4,no_chatter,False,0.031218715116579036,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0004.npz"
5,no_chatter,False,0.02873246265042938,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0005.npz"
6,no_chatter,False,0.03292418311413038,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0006.npz"
7,no_chatter,False,0.03033663106956191,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0007.npz"
8,no_chatter,False,0.029424583881338597,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0008.npz"
9,no_chatter,False,0.07079198389067816,"..\data\01_windowed_labeled_2,5s\3inchStickout\F_12-Jun-2017_rpm570_doc0p015\F_12-Jun-2017_rpm570_doc0p015_window_0009.npz"
