window,label,is_chatter,A_time,segment_path
0,no_chatter,False,0.012634496571372215,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0000.npz"
1,no_chatter,False,0.012882391044653906,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0001.npz"
2,no_chatter,False,0.012926426106072426,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0002.npz"
3,no_chatter,False,0.024093225492875767,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0003.npz"
4,no_chatter,False,0.02723897471683058,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0004.npz"
5,no_chatter,False,0.032303340044033006,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0005.npz"
6,no_chatter,False,0.034070485433138516,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0006.npz"
7,no_chatter,False,0.03560473201821735,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0007.npz"
8,no_chatter,False,0.034654517271217045,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0008.npz"
9,no_chatter,False,0.03516807678934324,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0009.npz"
10,no_chatter,False,0.03459344772667424,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0010.npz"
11,no_chatter,False,0.036000524688519116,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0011.npz"
12,no_chatter,False,0.03238798945124298,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0012.npz"
13,no_chatter,False,0.03505123955869091,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0013.npz"
14,no_chatter,False,0.04920129053737762,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0014.npz"
15,no_chatter,False,0.04448737581059046,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0015.npz"
16,no_chatter,False,0.039191710684262374,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0016.npz"
17,no_chatter,False,0.05096251280317876,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0017.npz"
18,no_chatter,False,0.04918957418238085,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0018.npz"
19,no_chatter,False,0.06115197160179343,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0019.npz"
20,no_chatter,False,0.06987679340999049,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0020.npz"
21,no_chatter,False,0.06844510839680647,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0021.npz"
22,no_chatter,False,0.0895453675526518,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0022.npz"
23,no_chatter,False,0.09328494857572772,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p030\F_08-Jun-2017_rpm320_doc0p030_window_0023.npz"
