window,label,is_chatter,A_time,segment_path
0,no_chatter,False,0.017042153467957753,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0000.npz"
1,no_chatter,False,0.015280541324394764,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0001.npz"
2,no_chatter,False,0.014498490056463425,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0002.npz"
3,no_chatter,False,0.013874951873155968,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0003.npz"
4,no_chatter,False,0.015383731344494294,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0004.npz"
5,no_chatter,False,0.1544569267483637,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0005.npz"
6,chatter,True,0.21328748500537692,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0006.npz"
7,chatter,True,0.22191072796907693,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0007.npz"
8,chatter,True,0.2207358864662537,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0008.npz"
9,chatter,True,0.17403022756928205,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0009.npz"
10,chatter,True,0.13826035165247302,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0010.npz"
11,chatter,True,0.12310973782933962,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0011.npz"
12,no_chatter,False,0.08173582054608798,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0012.npz"
13,no_chatter,False,0.047829184071687667,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0013.npz"
14,no_chatter,False,0.03726172657478773,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0014.npz"
15,no_chatter,False,0.03718100115512554,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0015.npz"
16,no_chatter,False,0.037520235372600526,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0016.npz"
17,no_chatter,False,0.03665758788802914,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0017.npz"
18,no_chatter,False,0.034521746058463164,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0018.npz"
19,no_chatter,False,0.033674259714484185,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0019.npz"
20,no_chatter,False,0.03250378758942517,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0020.npz"
21,no_chatter,False,0.04384504971430949,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0021.npz"
22,no_chatter,False,0.05899367610870918,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0022.npz"
23,no_chatter,False,0.05267358116373006,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p005\F_08-Jun-2017_rpm320_doc0p005_window_0023.npz"
