window,label,is_chatter,A_time,segment_path
0,no_chatter,False,0.01505742973818838,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0000.npz"
1,no_chatter,False,0.013009734763779703,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0001.npz"
2,no_chatter,False,0.013055046567444181,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0002.npz"
3,no_chatter,False,0.01294798995400397,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0003.npz"
4,no_chatter,False,0.01760743734926189,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0004.npz"
5,no_chatter,False,0.02196145633543219,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0005.npz"
6,no_chatter,False,0.021592993013247973,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0006.npz"
7,no_chatter,False,0.021975103723125174,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0007.npz"
8,no_chatter,False,0.02632992934368846,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0008.npz"
9,no_chatter,False,0.029260204096308612,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0009.npz"
10,no_chatter,False,0.03386849184459282,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0010.npz"
11,no_chatter,False,0.050607982262049364,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0011.npz"
12,no_chatter,False,0.041726540228879686,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0012.npz"
13,no_chatter,False,0.021960090731711148,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0013.npz"
14,no_chatter,False,0.022011084949253103,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0014.npz"
15,no_chatter,False,0.020300186723104508,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0015.npz"
16,no_chatter,False,0.020793177430557645,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0016.npz"
17,no_chatter,False,0.021959753171907168,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0017.npz"
18,no_chatter,False,0.022216700354211815,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0018.npz"
19,no_chatter,False,0.0209751656895977,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0019.npz"
20,no_chatter,False,0.020695468841079062,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0020.npz"
21,no_chatter,False,0.019496946021995674,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0021.npz"
22,no_chatter,False,0.019437373908823812,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0022.npz"
23,no_chatter,False,0.028297940707679034,"..\data\01_windowed_labeled_2,5s\2inchStickout\F_08-Jun-2017_rpm320_doc0p020\F_08-Jun-2017_rpm320_doc0p020_window_0023.npz"
